District,Month,Visitors,Year,Season
Nizamabad,September,10050.0,2020,Winter
Nizamabad,October,6310.0,2020,Winter
Nizamabad,November,10900.0,2020,Monsoon
Nizamabad,December,40400.0,2020,Monsoon
Peddapalli,January,2945.0,2020,Monsoon
Peddapalli,February,2315.0,2020,Winter
Peddapalli,March,1450.0,2020,Summer
Peddapalli,June,445.0,2020,Winter
Peddapalli,July,250.0,2020,Monsoon
Peddapalli,August,1250.0,2020,Monsoon
Peddapalli,September,800.0,2020,Monsoon
Peddapalli,October,600.0,2020,Autumn
Peddapalli,November,650.0,2020,Summer
Peddapalli,December,1105.0,2020,Monsoon
Rajanna Sircilla ,January,2298291.0,2020,Summer
Rajanna Sircilla ,February,963871.0,2020,Summer
Rajanna Sircilla ,March,885559.0,2020,Winter
Rajanna Sircilla ,June,76026.0,2020,Monsoon
Rajanna Sircilla ,July,60636.0,2020,Summer
Rajanna Sircilla ,August,110783.0,2020,Autumn
Rajanna Sircilla ,September,121976.0,2020,Monsoon
Rajanna Sircilla ,October,181929.0,2020,Winter
Rajanna Sircilla ,November,391170.0,2020,Monsoon
Rajanna Sircilla ,December,535298.0,2020,Summer
Ranga Reddy,January,84336.4890920171,2020,Monsoon
Ranga Reddy,February,84336.4890920171,2020,Winter
Ranga Reddy,March,84336.4890920171,2020,Winter
Ranga Reddy,April,84336.4890920171,2020,Winter
Ranga Reddy,May,84336.4890920171,2020,Summer
Ranga Reddy,June,84336.4890920171,2020,Summer
Ranga Reddy,July,84336.4890920171,2020,Autumn
Ranga Reddy,August,84336.4890920171,2020,Monsoon
Ranga Reddy,September,84336.4890920171,2020,Autumn
Ranga Reddy,October,84336.4890920171,2020,Summer
Ranga Reddy,November,84336.4890920171,2020,Monsoon
Ranga Reddy,December,84336.4890920171,2020,Winter
Sangareddy ,January,213000.0,2020,Monsoon
Sangareddy ,February,755000.0,2020,Autumn
Sangareddy ,March,235000.0,2020,Monsoon
Sangareddy ,June,9500.0,2020,Monsoon
Sangareddy ,July,27400.0,2020,Summer
Sangareddy ,August,45400.0,2020,Summer
Sangareddy ,September,47900.0,2020,Autumn
Sangareddy ,October,55400.0,2020,Summer
Sangareddy ,November,149000.0,2020,Summer
Sangareddy ,December,167000.0,2020,Summer
Siddipet,January,473350.0,2020,Summer
Siddipet,February,204885.0,2020,Monsoon
Siddipet,March,123000.0,2020,Summer
Siddipet,June,19846.0,2020,Monsoon
Siddipet,July,23864.0,2020,Monsoon
Siddipet,August,27307.0,2020,Monsoon
Siddipet,September,30980.0,2020,Monsoon
Siddipet,October,73367.0,2020,Summer
Siddipet,November,72049.0,2020,Autumn
Siddipet,December,173000.0,2020,Summer
Suryapet,January,84336.4890920171,2020,Monsoon
Suryapet,February,84336.4890920171,2020,Monsoon
Suryapet,March,84336.4890920171,2020,Autumn
Suryapet,April,84336.4890920171,2020,Monsoon
Suryapet,May,84336.4890920171,2020,Autumn
Suryapet,June,84336.4890920171,2020,Autumn
Suryapet,July,84336.4890920171,2020,Autumn
Suryapet,August,84336.4890920171,2020,Winter
Suryapet,September,84336.4890920171,2020,Winter
Suryapet,October,84336.4890920171,2020,Winter
Suryapet,November,84336.4890920171,2020,Monsoon
Suryapet,December,84336.4890920171,2020,Winter
Vikarabad,January,84336.4890920171,2020,Autumn
Vikarabad,February,84336.4890920171,2020,Summer
Vikarabad,March,84336.4890920171,2020,Winter
Vikarabad,April,84336.4890920171,2020,Winter
Vikarabad,May,84336.4890920171,2020,Summer
Vikarabad,June,84336.4890920171,2020,Winter
Vikarabad,July,84336.4890920171,2020,Monsoon
Vikarabad,August,84336.4890920171,2020,Summer
Vikarabad,September,84336.4890920171,2020,Autumn
Vikarabad,October,84336.4890920171,2020,Monsoon
Vikarabad,November,84336.4890920171,2020,Monsoon
Vikarabad,December,84336.4890920171,2020,Winter
Wanaparthy ,January,28131.0,2020,Winter
Wanaparthy ,February,22342.0,2020,Monsoon
Wanaparthy ,March,7050.0,2020,Winter
Wanaparthy ,June,4050.0,2020,Autumn
Wanaparthy ,July,17092.0,2020,Summer
Wanaparthy ,August,30860.0,2020,Monsoon
Wanaparthy ,September,21375.0,2020,Summer
Wanaparthy ,October,29683.0,2020,Summer
Wanaparthy ,November,29036.0,2020,Winter
Wanaparthy ,December,27057.0,2020,Winter
Warangal (Rural),January,31550.0,2020,Monsoon
Warangal (Rural),February,31050.0,2020,Winter
Warangal (Rural),March,26050.0,2020,Summer
Warangal (Rural),July,560.0,2020,Summer
Warangal (Rural),August,870.0,2020,Summer
Warangal (Rural),September,1550.0,2020,Autumn
Warangal (Rural),October,2060.0,2020,Monsoon
Warangal (Rural),November,7550.0,2020,Winter
Warangal (Rural),December,7530.0,2020,Summer
Warangal (Urban),January,157630.0,2020,Winter
Warangal (Urban),February,157950.0,2020,Autumn
Warangal (Urban),March,102520.0,2020,Summer
Warangal (Urban),July,7300.0,2020,Winter
Warangal (Urban),August,9150.0,2020,Summer
Warangal (Urban),September,12050.0,2020,Monsoon
Warangal (Urban),October,18350.0,2020,Summer
Warangal (Urban),November,91120.0,2020,Winter
Warangal (Urban),December,92455.0,2020,Summer
Yadadri Bhongir,January,493002.0,2020,Autumn
Yadadri Bhongir,February,527311.0,2020,Summer
Yadadri Bhongir,March,125380.0,2020,Monsoon
Yadadri Bhongir,June,76480.0,2020,Monsoon
Yadadri Bhongir,July,25375.0,2020,Winter
Yadadri Bhongir,August,110587.0,2020,Autumn
Yadadri Bhongir,September,110595.0,2020,Autumn
Yadadri Bhongir,October,481320.0,2020,Winter
Yadadri Bhongir,November,381150.0,2020,Summer
Yadadri Bhongir,December,321254.0,2020,Monsoon
Adilabad,January,18203.0,2020,Summer
Adilabad,February,271255.0,2020,Autumn
Adilabad,March,15907.0,2020,Winter
Adilabad,April,6955.0,2020,Summer
Adilabad,May,1191.0,2020,Summer
Adilabad,June,3407.0,2020,Summer
Adilabad,July,26885.0,2020,Monsoon
Adilabad,August,25338.0,2020,Autumn
Adilabad,September,17672.0,2020,Summer
Adilabad,October,16095.0,2020,Summer
Adilabad,November,73753.0,2020,Monsoon
Adilabad,December,18484.0,2020,Autumn
Bhadradri Kothagudem,January,199340.0,2020,Winter
Bhadradri Kothagudem,February,163761.0,2020,Winter
Bhadradri Kothagudem,March,83871.0,2020,Monsoon
Bhadradri Kothagudem,April,38456.0,2020,Winter
Bhadradri Kothagudem,May,9329.0,2020,Autumn
Bhadradri Kothagudem,June,20090.0,2020,Summer
Bhadradri Kothagudem,July,63082.0,2020,Monsoon
Bhadradri Kothagudem,August,70386.0,2020,Summer
Bhadradri Kothagudem,September,88451.0,2020,Monsoon
Bhadradri Kothagudem,October,104063.0,2020,Summer
Bhadradri Kothagudem,November,84828.0,2020,Winter
Bhadradri Kothagudem,December,105685.0,2020,Winter
Hanumakonda,January,90800.0,2020,Summer
Hanumakonda,February,89900.0,2020,Monsoon
Hanumakonda,March,91970.0,2020,Summer
Hanumakonda,April,89430.0,2020,Winter
Hanumakonda,May,14510.0,2020,Monsoon
Hanumakonda,June,10050.0,2020,Autumn
Hanumakonda,July,40670.0,2020,Autumn
Hanumakonda,August,39220.0,2020,Autumn
Hanumakonda,September,42340.0,2020,Autumn
Hanumakonda,October,38650.0,2020,Summer
Hanumakonda,November,37910.0,2020,Autumn
Hanumakonda,December,38125.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",January,828057.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",February,657955.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",March,589239.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",April,216683.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",May,50064.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",June,205368.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",July,384455.0,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",August,603815.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",September,533745.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",October,743442.0,2020,Summer
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",November,938466.0,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",December,1042809.0,2020,Monsoon
Jagtial,January,154626.0,2020,Monsoon
Jagtial,February,155602.0,2020,Summer
Jagtial,March,303738.0,2020,Autumn
Jagtial,April,74401.0,2020,Autumn
Jagtial,May,2555.0,2020,Autumn
Jagtial,June,43196.0,2020,Summer
Jagtial,July,187220.0,2020,Monsoon
Jagtial,August,191483.0,2020,Monsoon
Jagtial,September,169440.0,2020,Summer
Jagtial,October,172570.0,2020,Monsoon
Jagtial,November,260498.0,2020,Winter
Jagtial,December,255232.0,2020,Winter
Jangaon,January,11545.0,2020,Summer
Jangaon,February,11440.0,2020,Monsoon
Jangaon,March,11950.0,2020,Monsoon
Jangaon,April,10340.0,2020,Autumn
Jangaon,May,3275.0,2020,Monsoon
Jangaon,June,2470.0,2020,Autumn
Jangaon,July,6580.0,2020,Summer
Jangaon,August,7085.0,2020,Autumn
Jangaon,September,7180.0,2020,Winter
Jangaon,October,10360.0,2020,Summer
Jangaon,November,6140.0,2020,Summer
Jangaon,December,6140.0,2020,Winter
Jayashankar Bhoopalpally,January,15700.0,2020,Winter
Jayashankar Bhoopalpally,February,15800.0,2020,Summer
Jayashankar Bhoopalpally,March,16400.0,2020,Summer
Jayashankar Bhoopalpally,April,14900.0,2020,Autumn
Jayashankar Bhoopalpally,May,5600.0,2020,Winter
Jayashankar Bhoopalpally,June,4400.0,2020,Autumn
Jayashankar Bhoopalpally,July,9000.0,2020,Autumn
Jayashankar Bhoopalpally,August,10500.0,2020,Winter
Jayashankar Bhoopalpally,September,10700.0,2020,Autumn
Jayashankar Bhoopalpally,October,11000.0,2020,Winter
Jayashankar Bhoopalpally,November,10500.0,2020,Monsoon
Jayashankar Bhoopalpally,December,10900.0,2020,Summer
JogulambaGadwai,January,169350.0,2020,Autumn
JogulambaGadwai,February,400254.0,2020,Monsoon
JogulambaGadwai,March,520014.0,2020,Monsoon
JogulambaGadwai,April,248566.0,2020,Autumn
JogulambaGadwai,May,990.0,2020,Autumn
JogulambaGadwai,June,39894.0,2020,Autumn
JogulambaGadwai,July,278769.0,2020,Summer
JogulambaGadwai,August,174508.0,2020,Summer
JogulambaGadwai,September,154900.0,2020,Autumn
JogulambaGadwai,October,185052.0,2020,Summer
JogulambaGadwai,November,220734.0,2020,Summer
JogulambaGadwai,December,229051.0,2020,Summer
Kamareddy,January,43.0,2020,Winter
Kamareddy,February,40.0,2020,Summer
Kamareddy,March,49.0,2020,Summer
Kamareddy,April,26.0,2020,Autumn
Kamareddy,May,0.0,2020,Summer
Kamareddy,June,24.0,2020,Winter
Kamareddy,July,41.0,2020,Winter
Kamareddy,August,48.0,2020,Monsoon
Kamareddy,September,33.0,2020,Autumn
Kamareddy,October,40.0,2020,Winter
Kamareddy,November,42.0,2020,Winter
Kamareddy,December,45.0,2020,Monsoon
Karimnagar,January,5965.0,2020,Summer
Karimnagar,February,5670.0,2020,Autumn
Karimnagar,March,6800.0,2020,Summer
Karimnagar,April,1924.0,2020,Monsoon
Karimnagar,May,601.0,2020,Monsoon
Karimnagar,June,450.0,2020,Summer
Karimnagar,July,4750.0,2020,Autumn
Karimnagar,August,6320.0,2020,Monsoon
Karimnagar,September,5475.0,2020,Autumn
Karimnagar,October,4410.0,2020,Autumn
Karimnagar,November,3525.0,2020,Winter
Karimnagar,December,3750.0,2020,Monsoon
Khammam,January,81711.0,2020,Autumn
Khammam,February,59065.0,2020,Monsoon
Khammam,March,47862.0,2020,Monsoon
Khammam,April,30882.0,2020,Winter
Khammam,May,11240.0,2020,Autumn
Khammam,June,12443.0,2020,Monsoon
Khammam,July,19400.0,2020,Autumn
Khammam,August,18781.0,2020,Monsoon
Khammam,September,29256.0,2020,Summer
Khammam,October,36965.0,2020,Autumn
Khammam,November,45533.0,2020,Monsoon
Khammam,December,53316.0,2020,Monsoon
KommramBheentAsifabad,January,410.0,2020,Autumn
KommramBheentAsifabad,February,466.0,2020,Autumn
KommramBheentAsifabad,March,491.0,2020,Summer
KommramBheentAsifabad,April,349.0,2020,Autumn
KommramBheentAsifabad,May,88.0,2020,Autumn
KommramBheentAsifabad,June,128.0,2020,Autumn
KommramBheentAsifabad,July,154.0,2020,Monsoon
KommramBheentAsifabad,August,175.0,2020,Autumn
KommramBheentAsifabad,September,176.0,2020,Autumn
KommramBheentAsifabad,October,21030.0,2020,Autumn
KommramBheentAsifabad,November,371.0,2020,Winter
KommramBheentAsifabad,December,587.0,2020,Monsoon
Mahabubabad,January,3060.0,2020,Monsoon
Mahabubabad,February,3155.0,2020,Autumn
Mahabubabad,March,3320.0,2020,Autumn
Mahabubabad,April,3240.0,2020,Monsoon
Mahabubabad,May,940.0,2020,Winter
Mahabubabad,June,880.0,2020,Monsoon
Mahabubabad,July,1970.0,2020,Winter
Mahabubabad,August,3480.0,2020,Monsoon
Mahabubabad,September,3420.0,2020,Monsoon
Mahabubabad,October,3505.0,2020,Autumn
Mahabubabad,November,3470.0,2020,Summer
Mahabubabad,December,3480.0,2020,Autumn
Mahbubnagar,January,112443.0,2020,Autumn
Mahbubnagar,February,653029.0,2020,Autumn
Mahbubnagar,March,375235.0,2020,Monsoon
Mahbubnagar,April,270751.0,2020,Autumn
Mahbubnagar,May,5264.0,2020,Autumn
Mahbubnagar,June,32923.0,2020,Monsoon
Mahbubnagar,July,300593.0,2020,Winter
Mahbubnagar,August,299804.0,2020,Autumn
Mahbubnagar,September,250520.0,2020,Summer
Mahbubnagar,October,208937.0,2020,Monsoon
Mahbubnagar,November,675277.0,2020,Summer
Mahbubnagar,December,205813.0,2020,Monsoon
Mancherial,January,14998.0,2020,Monsoon
Mancherial,February,12438.0,2020,Autumn
Mancherial,March,7304.0,2020,Autumn
Mancherial,April,6000.0,2020,Monsoon
Mancherial,May,1466.0,2020,Winter
Mancherial,June,1503.0,2020,Summer
Mancherial,July,4134.0,2020,Autumn
Mancherial,August,7294.0,2020,Summer
Mancherial,September,5668.0,2020,Winter
Mancherial,October,5130.0,2020,Winter
Mancherial,November,5988.0,2020,Summer
Mancherial,December,9372.0,2020,Winter
Medak,January,48000.0,2020,Winter
Medak,February,44000.0,2020,Autumn
Medak,March,49000.0,2020,Monsoon
Medak,April,39000.0,2020,Monsoon
Medak,May,4000.0,2020,Summer
Medak,June,15000.0,2020,Winter
Medak,July,16000.0,2020,Summer
Medak,August,33500.0,2020,Winter
Medak,September,15500.0,2020,Summer
Medak,October,17500.0,2020,Autumn
Medak,November,20000.0,2020,Winter
Medak,December,16350.0,2020,Monsoon
Mulugu,January,61800.0,2020,Monsoon
Mulugu,February,62400.0,2020,Monsoon
Mulugu,March,65550.0,2020,Summer
Mulugu,April,65650.0,2020,Autumn
Mulugu,May,19850.0,2020,Winter
Mulugu,June,19850.0,2020,Autumn
Mulugu,July,36800.0,2020,Summer
Mulugu,August,44050.0,2020,Monsoon
Mulugu,September,47055.0,2020,Summer
Mulugu,October,41000.0,2020,Summer
Mulugu,November,51060.0,2020,Autumn
Mulugu,December,45550.0,2020,Autumn
Nagarkurnool,January,88188.0,2020,Summer
Nagarkurnool,February,84801.0,2020,Autumn
Nagarkurnool,March,82629.0,2020,Autumn
Nagarkurnool,April,85938.0,2020,Summer
Nagarkurnool,May,900.0,2020,Monsoon
Nagarkurnool,June,31800.0,2020,Summer
Nagarkurnool,July,114690.0,2020,Autumn
Nagarkurnool,August,123210.0,2020,Autumn
Nagarkurnool,September,104510.0,2020,Autumn
Nagarkurnool,October,91559.0,2020,Winter
Nagarkurnool,November,117740.0,2020,Monsoon
Nagarkurnool,December,111530.0,2020,Autumn
Nalgonda & Suryapet,January,9097.0,2020,Winter
Nalgonda & Suryapet,February,6126.0,2020,Summer
Nalgonda & Suryapet,March,5729.0,2020,Autumn
Nalgonda & Suryapet,April,1033.0,2020,Summer
Nalgonda & Suryapet,May,148.0,2020,Monsoon
Nalgonda & Suryapet,June,1044.0,2020,Winter
Nalgonda & Suryapet,July,6744.0,2020,Summer
Nalgonda & Suryapet,August,7852.0,2020,Summer
Nalgonda & Suryapet,September,21650.0,2020,Winter
Nalgonda & Suryapet,October,14431.0,2020,Winter
Nalgonda & Suryapet,November,7684.0,2020,Summer
Nalgonda & Suryapet,December,12528.0,2020,Monsoon
Narayanapet,January,45720.0,2020,Autumn
Narayanapet,February,34377.0,2020,Autumn
Narayanapet,March,34327.0,2020,Autumn
Narayanapet,April,24289.0,2020,Winter
Narayanapet,May,328.0,2020,Summer
Narayanapet,June,6010.0,2020,Monsoon
Narayanapet,July,26950.0,2020,Monsoon
Narayanapet,August,24200.0,2020,Summer
Narayanapet,September,19500.0,2020,Monsoon
Narayanapet,October,23700.0,2020,Autumn
Narayanapet,November,27400.0,2020,Summer
Narayanapet,December,24250.0,2020,Monsoon
Nirmal,January,154786.0,2020,Monsoon
Nirmal,February,225686.0,2020,Monsoon
Nirmal,March,205287.0,2020,Monsoon
Nirmal,April,125395.0,2020,Winter
Nirmal,May,25969.0,2020,Monsoon
Nirmal,June,7048.0,2020,Winter
Nirmal,July,125523.0,2020,Winter
Nirmal,August,173301.0,2020,Monsoon
Nirmal,September,225421.0,2020,Summer
Nirmal,October,265203.0,2020,Autumn
Nirmal,November,228200.0,2020,Winter
Nirmal,December,195660.0,2020,Summer
Nizamabad,January,9450.0,2020,Winter
Nizamabad,February,50500.0,2020,Winter
Nizamabad,March,61080.0,2020,Summer
Nizamabad,April,30430.0,2020,Monsoon
Nizamabad,May,0.0,2020,Winter
Nizamabad,June,2020.0,2020,Winter
Nizamabad,July,14050.0,2020,Winter
Nizamabad,August,19580.0,2020,Monsoon
Nizamabad,September,12580.0,2020,Monsoon
Nizamabad,October,13600.0,2020,Autumn
Nizamabad,November,19090.0,2020,Summer
Nizamabad,December,10120.0,2020,Monsoon
Peddapalli,January,1150.0,2020,Autumn
Peddapalli,February,1245.0,2020,Summer
Peddapalli,March,2610.0,2020,Winter
Peddapalli,April,3405.0,2020,Summer
Peddapalli,May,355.0,2020,Summer
Peddapalli,June,420.0,2020,Summer
Peddapalli,July,550.0,2020,Summer
Peddapalli,August,779.0,2020,Summer
Peddapalli,September,660.0,2020,Summer
Peddapalli,October,650.0,2020,Monsoon
Peddapalli,November,1630.0,2020,Summer
Peddapalli,December,1840.0,2020,Summer
RajanuaSircilla,January,656423.0,2020,Winter
RajanuaSircilla,February,571526.0,2020,Winter
RajanuaSircilla,March,868764.0,2020,Monsoon
RajanuaSircilla,April,198252.0,2020,Autumn
RajanuaSircilla,May,23978.0,2020,Monsoon
RajanuaSircilla,June,125913.0,2020,Monsoon
RajanuaSircilla,July,290935.0,2020,Winter
RajanuaSircilla,August,518772.0,2020,Autumn
RajanuaSircilla,September,388599.0,2020,Winter
RajanuaSircilla,October,355757.0,2020,Autumn
RajanuaSircilla,November,567535.0,2020,Winter
RajanuaSircilla,December,606628.0,2020,Winter
Sangareddy,January,112500.0,2020,Winter
Sangareddy,February,103200.0,2020,Summer
Sangareddy,March,274500.0,2020,Winter
Sangareddy,April,117300.0,2020,Autumn
Sangareddy,May,15000.0,2020,Autumn
Sangareddy,June,26500.0,2020,Monsoon
Sangareddy,July,33000.0,2020,Autumn
Sangareddy,August,64900.0,2020,Summer
Sangareddy,September,47700.0,2020,Monsoon
Sangareddy,October,50000.0,2020,Winter
Sangareddy,November,56150.0,2020,Monsoon
Sangareddy,December,38750.0,2020,Monsoon
Siddipet,January,173749.0,2020,Monsoon
Siddipet,February,107247.0,2020,Summer
Siddipet,March,70337.0,2020,Monsoon
Siddipet,April,61534.0,2020,Winter
Siddipet,May,9000.0,2020,Summer
Siddipet,June,37700.0,2020,Autumn
Siddipet,July,37000.0,2020,Autumn
Siddipet,August,70000.0,2020,Winter
Siddipet,September,59000.0,2020,Summer
Siddipet,October,90000.0,2020,Monsoon
Siddipet,November,93500.0,2020,Summer
Siddipet,December,90350.0,2020,Autumn
Wanaparthy,January,22482.0,2020,Summer
Wanaparthy,February,22524.0,2020,Winter
Wanaparthy,March,19672.0,2020,Monsoon
Wanaparthy,April,25212.0,2020,Winter
Wanaparthy,May,295.0,2020,Monsoon
Wanaparthy,June,600.0,2020,Monsoon
Wanaparthy,July,29300.0,2020,Autumn
Wanaparthy,August,33300.0,2020,Summer
Wanaparthy,September,22800.0,2020,Monsoon
Wanaparthy,October,23700.0,2020,Autumn
Wanaparthy,November,29330.0,2020,Summer
Wanaparthy,December,28100.0,2020,Monsoon
Warangal,January,7450.0,2020,Autumn
Warangal,February,7470.0,2020,Monsoon
Warangal,March,7500.0,2020,Autumn
Warangal,April,7510.0,2020,Winter
Warangal,May,560.0,2020,Autumn
Warangal,June,550.0,2020,Monsoon
Warangal,July,3400.0,2020,Winter
Warangal,August,5610.0,2020,Summer
Warangal,September,5610.0,2020,Monsoon
Warangal,October,5820.0,2020,Monsoon
Warangal,November,6230.0,2020,Autumn
Warangal,December,5690.0,2020,Autumn
Yadadri Bhongir,January,281131.0,2020,Autumn
Yadadri Bhongir,February,265238.0,2020,Summer
Yadadri Bhongir,March,261920.0,2020,Winter
Yadadri Bhongir,April,621.0,2020,Autumn
Yadadri Bhongir,May,275.0,2020,Autumn
Yadadri Bhongir,June,153020.0,2020,Monsoon
Yadadri Bhongir,July,312343.0,2020,Monsoon
Yadadri Bhongir,August,269850.0,2020,Autumn
Yadadri Bhongir,September,169532.0,2020,Winter
Yadadri Bhongir,October,170613.0,2020,Summer
Yadadri Bhongir,November,242245.0,2020,Monsoon
Yadadri Bhongir,December,231306.0,2020,Autumn
Adilabad,January,28423.0,2020,Winter
Adilabad,February,378787.0,2020,Monsoon
Adilabad,March,15469.0,2020,Summer
Adilabad,April,10266.0,2020,Monsoon
Adilabad,May,11670.0,2020,Autumn
Adilabad,June,10704.0,2020,Summer
Adilabad,July,16035.0,2020,Winter
Adilabad,August,20472.0,2020,Autumn
Adilabad,September,21352.0,2020,Autumn
Adilabad,October,22668.0,2020,Autumn
Adilabad,November,66152.0,2020,Monsoon
Adilabad,December,25972.0,2020,Summer
BhadradriKothagudem,January,84901.0,2020,Summer
BhadradriKothagudem,February,108037.0,2020,Monsoon
BhadradriKothagudem,March,177140.0,2020,Summer
BhadradriKothagudem,April,180027.0,2020,Winter
BhadradriKothagudem,May,179018.0,2020,Summer
BhadradriKothagudem,June,167787.0,2020,Monsoon
BhadradriKothagudem,July,95266.0,2020,Summer
BhadradriKothagudem,August,76299.0,2020,Monsoon
BhadradriKothagudem,September,87413.0,2020,Winter
BhadradriKothagudem,October,101592.0,2020,Monsoon
BhadradriKothagudem,November,85953.0,2020,Autumn
BhadradriKothagudem,December,115658.0,2020,Autumn
Hunmakonda,January,42135.0,2020,Summer
Hunmakonda,February,55408.0,2020,Monsoon
Hunmakonda,March,44427.0,2020,Autumn
Hunmakonda,April,44010.0,2020,Monsoon
Hunmakonda,May,44785.0,2020,Winter
Hunmakonda,June,44169.0,2020,Winter
Hunmakonda,July,42452.0,2020,Autumn
Hunmakonda,August,33640.0,2020,Summer
Hunmakonda,September,34774.0,2020,Winter
Hunmakonda,October,35347.0,2020,Monsoon
Hunmakonda,November,35198.0,2020,Summer
Hunmakonda,December,36985.0,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",January,956428.0,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",February,733747.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",March,818866.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",April,776520.0,2020,Monsoon
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",May,1460904.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",June,1435151.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",July,816814.0,2020,Summer
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",August,933522.0,2020,Autumn
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",September,1005418.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",October,1724362.0,2020,Winter
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",November,1289350.0,2020,Summer
"Hyderabad, Ranga Reddy, Medchal & Vikarabad",December,1622676.0,2020,Summer
Jagtial,January,321355.0,2020,Winter
Jagtial,February,221928.0,2020,Autumn
